,DATE,REVIEW,star
102,2021-2-21,재밌는데 다른게임이랑 다를바없이 현금투자한 유저에 대비해 너무 약해요. 빈부의 격차가 심한게임입니다. 그래도 중독성있고 키우는 맛이 좋아요.,4
103,2021-3-11,PVP 자유를 중시 하는 게임 이다 일방적인 PVP도 신고 해도 해결 안되는 게임 하루 멏번을 죽는지 모름 경험치 날리고 돈 날리고 무료 회복은 세번 그냥 상관 없는 분들만 하세요,1
104,2021-1-28,옛날 리니지의 느낌이 덜해요 유저들의 예의나 게임상의 목적이 많이 달라졌어요 그냥 추억의 게임이듯~~!!,2
105,2021-1-29,자꾸산으로가는 게임..접자니 키운시간이아까워한다..과금안해서 아까운게없는게 다행이네,2
106,2021-1-27,사전예약쿠폰이 이미등록처리됐다고 뜨면서 아이템미지급하네요 빠른확인부탁요,5
107,2021-2-22,게임은재미있으나 영구컬렉 문양 등 돈안쓰면 케릭이 종이처럼 약해져서 유저들과 게임하기힘듬 영구컬렉과 케릭기본베이스를 올리는 문양 수호석등으로인해 새로운유저와 기존유져의 갭이 너무커서 신규유저유입이 힘듬,1
108,2021-2-3,제 캐릭을 찾아주세요 아니 오래되긴했지만 오픈당시 변신도 어느정도 있었던걸로아는데 머 캐릭 자체가 사라져 있네요? 빠른 조치 및 답변부탁드립니다,1
109,2021-2-3,리뷰를 안좋게 써서 그러는건지 본케만 계속 팅기누.. 폰을 바까도 똑같고.. 서브폰이 두개라 본케 부케 바까서 해봤는데도 본케만 계속팅기구.. 뭐여.. 무과금으론 힘든 겜,2
110,2020-12-28,시던경쟁 들어가는 도중에 튕겨서 재접속하는데 구글인증실패뜨고 재접속해봐도 똑같네요 시던 텔탈때마다 그래픽깨지고 난리부르스입니다.,1
111,2021-1-29,제가 게임을 안 좋와해요 누군가 추천해 주셔서 2년째하고 있어요 솔직히 게임은 다 똑 같다고 생각합니다 그건 인내심이 있어야 결과가 있죠 내가 원한다면 누구에 말 듣지말고 인내심이 다할때까지 화이팅 지구에 있는 게임 다 인내심 참조하세요,3
112,2021-1-29,너무 잦은 돈벌이용 서버이전으로 막피생산의 큰 도움이되어서 난 못견디고 떠납니다 빠이,1
113,2021-3-14,레벨이낮은데도그냥죽이는사람이많은데제지는안하고계속죽어서그냥접을라요그리고현질유도가너무심하네요...,1
114,2021-3-14,광전사 하울퀘스트 안깨짐;; 시작 5분만에 튜토리얼에 갇힘 ㅎㅎ ㅃ2,1
115,2021-2-5,1월 13일 업데이트 되고 계속 대기중만 뜨네요...이제까지 어런적없었는데...게임을 접속할수가 없네... 해결되었습니다. 감사합니다.,3
116,2021-2-6,"게임이 계속 팅깁니다. 컴터로 하는중인데 윈도우 10 사용중입니다 . 배그 , 롤 같은 게임도 팅기지 않는데 이유가 궁금 합니다 .",2
117,2021-1-29,게임에 있어서는 템이 넘 안나오고 강화도 성공률이 약하고 변신 인형 카드도 넘 안나오고 장사에만 신경쓰는것 아님니까,3
118,2021-1-23,"과금 유도가 너무 심한 사행성 게임, 예전 게임의 향수를 느껴 왔다가, 실망하고 돌아갑니다",1
119,2021-1-23,쿠폰은 받는 했는데 들어 갈수 없는 서버로 주네요 그러면 뭐하로 주나요 유저들 우롱 하나요 데로쥬 1섭을 줘서 들어 갓 케릭도 못만들고 쿠펀 사용 1회 이용 이용 밖에 못하는데 막힌 서버에 주면 뭐하러 주나요 주나 마나한 쿠폰 치사 하내요 빡쳐서 깔았다 삭제 함 유저 우롱 할거면 이런짓 하지 마셔 다신 않함,1
120,2021-3-13,막피들에 대한 제재가 강화되야 할것 같아요 컴 리니지 처럼 물약을 살수 없거나 마을 경비병들을 강화해서 마을 귀환이나 보이는 케릭들은 어느정도 불편함을 갖게 할 필요가 있다고 봅니다,2
121,2021-3-12,막피가너무많아서접어요 무분별한막피는 제재할수있는방안이마련되기전까진 안할거에요,1
122,2021-1-28,새로 깔았는데 게임이용약관창에서 동의했음에도 약관창에서 멈춰있음 게임약관정보에서 다음단계로 넘어가질 않습니다,1
123,2021-1-28,왜 제캐릭이 없어진거죠? 얼른 복구해주세요,1
124,2021-1-27,예전에 nc는 죽은지 오래지.... 요즘 뭐때문에 nc가 살아있나 모르겟네....특별한게임없이 리니지 1 리니지 2 블러드앤소울 아이온 다 울거먹기 미친과금 ㅋㅋ 앵벌이랑 작업장 사장들 먹여살리고 돈받아 먹으니 좋겟지뭐..,1
125,2021-2-10,"보조 케릭 광전사 키우는데 하울 사용 했는데 퀘스트가 넘어가질 않습니다, ,버그 수정좀 해주세욥",1
126,2021-2-10,게임이 아기자기하고 짜임세있게 재밌긴한데 괴금을 많이해야 그 재미를 느낄 수 있음,4
127,2021-3-13,게임진행중 갑자기 튕기더니 인증실패후 기기관리로 넘어가고 기기등록정리하려는대 거기까지 넘어가지를 않습니다. 어떻게 해야하나요?,1
128,2021-1-13,그닥 잼없어 재수없어 아 열받네 ㅎㅎ 오늘 저녁 식사 맛있게 하세요 여러분 모두 좋은 꿈 꾸고 있는데 왜 자꾸 그러면 제가 좀 많이 👀,1
129,2021-1-13,전 휴대폰 구글계정 못 찾아서 다시 키우는데 극혐이네 각인상자 드랍 극혐 수준 이래서 신규가입자 들이 게임 할수 있다고 생각하는지 아데나도 극혐 수준 ㅡㅡㅋ,1
130,2020-12-20,재밌게 게임하고 있습니다 감사합니다 항상 재밌게 게임 하게 해주시니 감사할 따릅입니다 ㅎㅎㅎㅎ,5
131,2020-12-21,퍼플로 겜할때 자동로그인좀 하게해줘요,1
132,2020-12-19,확률같은소리하네 돈바르면 확률이 높아져서 잘나오는건가?무과금은 백날해도 안되고?적당히하쇼..,1
133,2020-4-2,유저들 기만하고 이벤트랍시고 현질유도만 하는 회사게임 이벤트 뜻을 모르는 직원들 뿐인듯,1
134,2021-1-9,재미있어요.근데 몹잡기가 너무힘듬 ㅠㅠ,5
135,2020-11-11,18넘들아 확률 조작 앵간이좀 해라 조금식 확률 조작하면 유저가 모를줄 아랐냐 개넘들아,1
136,2020-12-27,서버이전 햇는데 왜 접속이 안되지??,1
137,2020-12-27,교환창은 외 안생기는 거죠? 꼭 필요하다 생각합니다 유저끼리 교환으로 템을 교환할수 있도록 만들어주세요,4
138,2021-2-10,PC리니지 추억으로 시작했는데 다른 세상이네요. 현금 유도 엄청나군요.,1
139,2020-12-29,접는유저 쏟아지는중이네요 참 아쉽네요 운영만잘하면 충분히20년 장수햇을텐데..ㅅㄱ,1
140,2021-3-14,게임이 갑자기 인증에 실패했습니다 뜨고 접속이안됩니다ㅡㅡ,3
141,2021-3-14,과금하고도 뜨래기들때문에 스트래스 받는게임. 더블어 패드립도 난무하는 게임.,1
142,2021-1-22,출첵으로 주는 TJ쿠폰 변신합성 오늘 받았는데 왜 영웅합성 내역이 있고 영웅변신도 있는데 왜 희귀변신만 뜹니까?? 괘니 눌렀다가 번개 떴는데도 희귀카드 나오네요 다시 복구 해주세요,1
143,2021-1-23,너무 호구처럼 이용하는게 티가납니다. 게임에 돈 몇천만원 몆억씩 쓰시는분들 안타깝네요...,1
144,2021-3-13,페북 계정은 절대 만들지 마세요. 만에 하나 아이디 도용당해서 페북정지 당하면 NC에서도 못찾아줍니다.,1
145,2020-12-19,게임 처음 설치하면 약관동의에 확인창이 안떠서 실행이 안된다 ㅡ,1
146,2020-12-20,기기인증 관련 갑작스런 휴대폰 및 번호변경으로 기기인증을 할 수 없어 플레이를 못하고 있습니다. 모바일CS 메일로 메일도 드렸지만 아무런 회신이 없어 리뷰로 남깁니다. 해당 구글 계정이오니 초기화 혹은 다른 본인인증 방법을 안내해 주셨으면 합니다.,5
147,2021-1-10,한마디로 도박 ! 아차하는사이에 돈100 만원 사라지는 마법을 선사하는게임,1
148,2021-1-10,시련던전 경험치 보상이 안되는 버그가 있는데요,3
149,2021-2-12,업데이트후 계정이 로그인이 안됨니다 확인부탁드려요,3
150,2020-12-22,계정접속시 인증실패뜨는데 해결좀 빨리 해보세요.,1
151,2020-12-23,해킹범이 리니지M 으로 결제 했어요 2021년 1월 16일 오전 11시부터 11만원 또는 3만3천원으로 계속 결제함.... 금액이 총 86만.9천원 무단 결제됨............ 빨리 승인 취소 시켜주세요 리니지M 고객센터 토요일 일요일 운영안해서 답답...,3
152,2021-2-7,클래스체인지를 처음했는데요 모르고 전설스킬은 선택을 안하고 해버렸는데요 복구 좀 해주세요,1
153,2021-2-8,그냥 확률형 시스템 왕창 도입해서 유저들 등꼴 빼먹는 사회악 같은 도박겜이다.,1
154,2021-1-3,쓰레기 게임 필드에서는 아이템 드랍이 안됨 패키지만 주구장창 나옴 합법적인 도박을 과장한 게임!!!!!!!!!!!!!,1
155,2021-1-3,자동로그인 안대고 자꾸 인증실패가 뜨는데 어떻게 해결해야하나여,5
156,2021-1-27,잘만든 게임이 아니라 잘만든 도박이네 아덴카지노 아덴랜드 뭐가 문제인지는 관심없고 니들 주머니만 두둑하면 그만인거라 생각하는 엔씨 엔씨는 사회악입니다,1
157,2021-1-27,아니 무슨 대기까지 해야되요? 껨 하기 너무힘드네요 대기안하게끔 해주실수 없나요?,1
158,2021-2-1,무접속플레이 하고 날이 빠진 무기 먹었는데 인벤가면 없어요..저번에도 그러더니 오늘도 없네요,4
159,2021-2-2,게임에 재미가 없음. 평점두 뽑기 확률루 주구잡다..,1
160,2021-3-6,즐겁게해요 단점 조작발런스 하기 힘듬,5
161,2021-1-20,게임성은 좋은데 도박성 과금 유도가 극심합니다.,1
162,2021-1-20,재화충전하다 실스로꺼졌는데 돈만나가고 다이아가안들어와있는데 장난하는것도아니고뭡니까,1
163,2021-1-27,화면 계속 켜나야한다는 단점 이기 컴 껨이지 폰 으로하는껨은아닌듯,1
164,2021-2-22,접속자체가 안되네요...이게 뭐야....어이가없네,1
165,2021-2-22,전좋습니다 ! ! 아템 변신 잘안나와도 게임좋아요 재미잇고 화이팅ㅇㆍ,5
166,2021-3-11,중독성이 강한게임! 오랜시간이 지나도 ... 아직도 하고있네 ㅎㅎ,5
167,2021-3-11,사전예약했는데 쿠폰지급이 안되었어요.,1
168,2021-2-11,별 한개도 아깝다 설명도 필요없음,1
169,2021-2-12,이용약관에서 다음으로 넘어 가질 않네요.,1
170,2021-1-28,과금이너무 심하게 유도하는게임 변신이든 강화든 무조건 날라감,1
171,2021-1-28,인증 실패가 계속 뜨는데?? 로그인이 안되요 ㅠㅠ,1
172,2021-1-27,좀비도 잡고 뭐도잡고 사람도 잡고 다잡아요 아주그냥,5
173,2021-1-28,겔럭시s21+ 리니지m 로딩화면에서 멈추네요,2
174,2021-2-12,케레니스5섭 장미 캐릭 왜 사전예약 쿠폰 안주나요 사용 됐는데 아이템 지급이 안되는데요,2
175,2021-1-29,게임이용약관에서다음화면으로넘어가지가않아요?,1
176,2021-1-30,자꾸 인증실패라고뜨는데 왜이러는거임? 오전엔 들어갔는데...,1
177,2021-2-18,업데이트 누르니 대기중... 여기서 더이상 안넘어가요.어떻게 해야 하나요,5
178,2021-2-19,변신뽑기에 분명 영웅이 나왔는데 사라진 이유가 뭘가요?,3
179,2021-1-28,엄청난 과금유도 및 희박한 확률 아이템 뽑기,1
180,2021-1-13,정말재밌습니다. 사회의 빈익빈 부익부 여실히 들어내는 게임이네요 6점을주지 못한 저희마음입니다.,1
181,2021-1-13,소과금으로 재밌게 즐기고 있습니다... 다른건 욕심안나는데 변신은 욕심이 나더군요... 별 다섯개 드렸으니 이쯤에서 진데스 레드나 블루 희긔진데스 주시지요!!!,5
182,2021-2-4,무소과금 할수 뿐이없는이유 돈을 쓴다고 수십만원해봤자 전부 꽝이나오는 게임은 첨임 돈쓰면 쓴만큼 뭘줘야는데 안타까움,4
183,2021-2-4,쿠폰등록하려는데 사용횟수최과로뜨는데 왜그런건가요?,5
184,2021-2-18,리니지m 심한 과금 유도 네이버 검색이후 국민청원 같이해요 과금 유도 너무 심해요,1
185,2019-6-11,아니 인간적으로 확률조작 너무한거아니냐 ㅡㅡ 변신패키지 8개를 다샀는데 열변 한개를 안준다고?? 8개 다까면서 나오면 수많은 재료들 합성 번개한번이 안치는게 말이되냐? 적당히 막아놔야지 과금하겠냐고 이래가지고 ㅡㅡ 팩 8개 다사면 근 50만원돈이야 50만원이 장난이야?,1
186,2021-1-12,마켓가서 업데이트 하라고 해서 왔는데 저만계속 로딩임??,1
187,2021-1-13,매력에 훅 갑니다.빠져 보세요.,5
188,2021-1-1,카오틱 캐릭은 죽어면 장비 복구 안돼게 해주삼,1
189,2021-1-1,법사3명만클체?장난해? 택진이 마인드가 이정도 장사치밖에 안되는거였어? 실망이다!,1
190,2021-3-12,출근전에 켜놧더니 켜놓은지1시간만에점검이냐12시간보상해라,1
191,2021-3-12,"소과금을 거쳐 중과금까지 가다가 말아서 참 다행이라고 생각하는 게임.. 추억에 기대기엔 우리를 식물에 거름처럼 생각하게 만드는 게임.. (꽃은 과금러) 밑에 많은 사람들이 글 남겼지만 한달에 55000원 그리고 확률을 제시 하지않은 운영은 언젠가 혹은 내일 부터라도 부메랑 처럼 엔씨한테 올것..신규 유저가 없는 블리자드 게임을 보고 배우실 바라며 .. 뭐 이분들이 참고하질 않겠지만.. 그래도 아이템 드랍도 잘 안되요 파템드랍같은 소릴하고있네ㅋㅋㅋ 아이템 강화해보세요 염산 쏫아 부우는 느낌으로 증발하고 아데나로 사는 10개짜리 젤 데...
전체 리뷰",1
192,2021-1-13,현질 도박성 쓰레기 ㅋㅋ 이건머 칼만 안들었지 날강도 수준의 게임도 아니고 그냥 사행성 리니지이야기 ^^,1
193,2021-1-13,재미는있는데 과금유도 쌉오짐ㅋㅋ,1
